datetime,TMP,RH,WS,WD
2024-02-06 19:00:00,18.1,53.6,25.0,267.0
2024-02-06 20:00:00,15.4,75.6,12.5,264.0
2024-02-06 21:00:00,14.8,83.5,20.5,358.0
2024-02-06 22:00:00,13.8,77.2,32.1,266.0
2024-02-06 23:00:00,12.6,65.2,31.3,271.0
2024-02-07 00:00:00,11.6,52.1,26.3,260.0
2024-02-07 01:00:00,11.2,49.6,22.7,269.0
2024-02-07 02:00:00,11.1,50.0,24.2,249.0
2024-02-07 03:00:00,11.2,49.5,28.7,252.0
2024-02-07 04:00:00,9.6,68.2,22.6,284.0
2024-02-07 05:00:00,9.8,63.7,25.2,264.0
2024-02-07 06:00:00,10.4,60.7,21.2,276.0
2024-02-07 07:00:00,10.3,68.1,35.0,263.0
2024-02-07 08:00:00,11.5,61.3,34.1,280.0
2024-02-07 09:00:00,13.4,49.7,41.4,304.0
2024-02-07 10:00:00,14.2,52.7,44.0,286.0
2024-02-07 11:00:00,15.0,50.1,43.7,303.0
2024-02-07 12:00:00,16.3,42.4,40.5,287.0
2024-02-07 13:00:00,16.5,39.2,43.7,310.0
2024-02-07 14:00:00,17.0,39.0,40.9,289.0
2024-02-07 15:00:00,17.2,39.0,38.7,285.0
2024-02-07 16:00:00,16.4,40.5,38.1,302.0
2024-02-07 17:00:00,15.9,42.5,38.5,300.0
2024-02-07 18:00:00,15.5,43.0,32.7,273.0
2024-02-07 19:00:00,14.3,46.5,27.6,292.0
2024-02-07 20:00:00,13.6,49.8,21.5,284.0
2024-02-07 21:00:00,13.4,50.9,12.2,266.0
2024-02-07 22:00:00,13.0,51.7,9.9,265.0
2024-02-07 23:00:00,12.7,53.6,8.0,262.0
2024-02-08 00:00:00,12.3,55.5,8.6,270.0
2024-02-08 01:00:00,11.3,62.1,5.3,291.0
2024-02-08 02:00:00,10.1,67.0,8.0,273.0
2024-02-08 03:00:00,8.8,74.1,7.8,244.0
2024-02-08 04:00:00,7.6,81.2,7.8,285.0
2024-02-08 05:00:00,7.0,85.0,9.3,300.0
2024-02-08 06:00:00,7.5,81.8,11.3,302.0
2024-02-08 07:00:00,9.9,73.0,12.0,300.0
2024-02-08 08:00:00,12.0,62.7,15.7,311.0
2024-02-08 09:00:00,13.8,55.3,14.7,290.0
2024-02-08 10:00:00,15.7,49.4,14.1,325.0
2024-02-08 11:00:00,18.1,43.8,14.1,289.0
2024-02-08 12:00:00,20.7,37.0,13.9,299.0
2024-02-08 13:00:00,23.1,30.0,12.3,298.0
2024-02-08 14:00:00,24.2,24.0,11.6,12.0
2024-02-08 15:00:00,25.2,22.3,12.0,287.0
2024-02-08 16:00:00,25.4,23.1,10.8,298.0
2024-02-08 17:00:00,25.4,24.4,12.4,285.0
2024-02-08 18:00:00,24.5,26.9,13.0,301.0
2024-02-08 19:00:00,22.0,35.6,11.4,315.0
2024-02-08 20:00:00,18.9,47.4,8.8,255.0
2024-02-08 21:00:00,17.2,54.7,10.9,293.0
2024-02-08 22:00:00,15.9,59.6,12.8,281.0
2024-02-08 23:00:00,15.0,66.2,11.3,310.0
2024-02-09 00:00:00,14.3,70.5,10.3,299.0
2024-02-09 01:00:00,14.2,74.1,10.1,276.0
2024-02-09 02:00:00,13.8,77.2,10.4,285.0
2024-02-09 03:00:00,12.8,82.4,7.4,294.0
2024-02-09 04:00:00,11.6,87.6,3.6,299.0
2024-02-09 05:00:00,10.6,90.6,3.6,0.0
2024-02-09 06:00:00,10.3,92.3,4.8,299.0
2024-02-09 07:00:00,11.9,88.1,7.8,283.0
2024-02-09 08:00:00,13.3,82.6,4.9,290.0
2024-02-09 09:00:00,14.6,76.8,3.3,138.0
2024-02-09 10:00:00,16.8,68.0,5.1,193.0
2024-02-09 11:00:00,18.8,60.7,4.8,255.0
2024-02-09 12:00:00,22.2,48.6,7.5,286.0
2024-02-09 13:00:00,24.8,41.3,9.9,162.0
2024-02-09 14:00:00,27.2,29.8,10.0,292.0
2024-02-09 15:00:00,28.5,26.2,5.3,316.0
2024-02-09 16:00:00,30.0,24.7,1.2,0.0
2024-02-09 17:00:00,30.3,24.1,1.3,0.0
2024-02-09 18:00:00,29.6,23.1,9.5,0.0
2024-02-09 19:00:00,26.1,31.1,10.1,274.0
2024-02-09 20:00:00,21.9,44.0,10.3,298.0
2024-02-09 21:00:00,20.1,49.8,12.0,265.0
2024-02-09 22:00:00,18.1,57.0,10.3,286.0
2024-02-09 23:00:00,16.5,64.0,7.0,303.0
2024-02-10 00:00:00,15.7,69.8,8.7,283.0
2024-02-10 01:00:00,14.8,75.8,6.7,315.0
2024-02-10 02:00:00,14.7,78.1,8.7,115.0
2024-02-10 03:00:00,13.8,83.1,8.2,293.0
2024-02-10 04:00:00,12.9,86.4,8.0,298.0
2024-02-10 05:00:00,12.0,89.4,4.7,117.0
2024-02-10 06:00:00,11.9,90.8,7.7,290.0
2024-02-10 07:00:00,13.2,87.7,10.3,289.0
2024-02-10 08:00:00,15.4,78.1,9.8,293.0
2024-02-10 09:00:00,17.8,66.8,3.8,18.0
2024-02-10 10:00:00,19.3,62.4,2.9,120.0
2024-02-10 11:00:00,23.9,47.1,8.4,0.0
2024-02-10 12:00:00,26.1,41.0,11.2,308.0
2024-02-10 13:00:00,27.2,35.3,13.8,349.0
2024-02-10 14:00:00,26.7,32.5,12.0,277.0
2024-02-10 15:00:00,28.5,24.4,16.3,292.0
2024-02-10 16:00:00,29.2,19.2,27.4,299.0
2024-02-10 17:00:00,28.2,23.6,29.8,292.0
2024-02-10 18:00:00,26.7,29.7,29.4,284.0
2024-02-10 19:00:00,24.2,36.8,15.8,300.0
2024-02-10 20:00:00,22.7,41.0,8.0,208.0
2024-02-10 21:00:00,20.0,51.3,8.6,313.0
2024-02-10 22:00:00,18.7,54.4,8.4,281.0
2024-02-10 23:00:00,17.2,58.4,8.8,279.0
2024-02-11 00:00:00,15.8,63.2,9.9,290.0
2024-02-11 01:00:00,14.2,68.9,9.3,277.0
2024-02-11 02:00:00,13.4,70.7,8.9,320.0
2024-02-11 03:00:00,13.6,69.6,8.4,305.0
2024-02-11 04:00:00,13.6,72.8,10.3,253.0
2024-02-11 05:00:00,13.1,75.8,9.5,317.0
2024-02-11 06:00:00,13.2,76.0,11.0,291.0
2024-02-11 07:00:00,14.5,72.6,13.0,303.0
2024-02-11 08:00:00,16.6,64.3,11.7,281.0
2024-02-11 09:00:00,18.8,51.7,21.1,240.0
2024-02-11 10:00:00,20.3,40.7,38.9,290.0
2024-02-11 11:00:00,20.6,36.8,42.6,303.0
2024-02-11 12:00:00,19.6,42.4,44.8,295.0
2024-02-11 13:00:00,19.8,43.8,45.2,301.0
2024-02-11 14:00:00,20.0,44.1,44.2,275.0
2024-02-11 15:00:00,19.6,46.0,43.0,287.0
2024-02-11 16:00:00,18.2,50.0,38.2,272.0
2024-02-11 17:00:00,17.0,51.6,39.0,275.0
2024-02-11 18:00:00,16.1,37.0,36.9,299.0
2024-02-11 19:00:00,14.0,32.4,25.3,275.0
2024-02-11 20:00:00,12.8,38.6,25.2,286.0
2024-02-11 21:00:00,11.8,44.7,17.5,277.0
2024-02-11 22:00:00,11.2,49.3,13.6,258.0
2024-02-11 23:00:00,10.2,54.4,8.4,239.0
2024-02-12 00:00:00,8.8,62.1,6.0,238.0
2024-02-12 01:00:00,7.1,70.4,6.7,285.0
2024-02-12 02:00:00,6.9,73.2,9.0,286.0
2024-02-12 03:00:00,6.1,77.8,10.2,278.0
2024-02-12 04:00:00,5.4,80.8,11.5,293.0
2024-02-12 05:00:00,4.9,82.1,10.0,327.0
2024-02-12 06:00:00,4.2,86.3,5.9,285.0
2024-02-12 07:00:00,6.6,79.6,4.8,309.0
2024-02-12 08:00:00,9.4,65.9,7.0,315.0
2024-02-12 09:00:00,11.7,57.2,7.1,294.0
2024-02-12 10:00:00,14.3,45.9,8.5,324.0
2024-02-12 11:00:00,17.1,32.7,6.7,11.0
2024-02-12 12:00:00,19.4,25.2,6.9,324.0
2024-02-12 13:00:00,21.6,20.6,6.9,297.0
2024-02-12 14:00:00,23.2,18.9,7.2,344.0
2024-02-12 15:00:00,24.5,19.1,9.7,284.0
2024-02-12 16:00:00,25.2,17.8,12.1,280.0
2024-02-12 17:00:00,24.9,20.2,10.4,288.0
2024-02-12 18:00:00,23.7,22.1,15.6,317.0
2024-02-12 19:00:00,21.4,28.8,12.6,289.0
2024-02-12 20:00:00,18.0,39.4,8.9,317.0
2024-02-12 21:00:00,15.8,47.1,9.8,311.0
2024-02-12 22:00:00,13.8,54.7,7.7,305.0
2024-02-12 23:00:00,12.8,59.7,8.0,310.0
2024-02-13 00:00:00,11.6,65.8,5.8,260.0
2024-02-13 01:00:00,10.6,71.4,5.9,288.0
2024-02-13 02:00:00,9.5,76.6,5.7,281.0
2024-02-13 03:00:00,8.3,82.4,3.5,322.0
2024-02-13 04:00:00,7.3,86.4,3.1,307.0
2024-02-13 05:00:00,6.3,89.4,2.1,287.0
2024-02-13 06:00:00,5.8,93.1,2.0,258.0
2024-02-13 07:00:00,8.1,85.7,5.0,0.0
2024-02-13 08:00:00,12.2,65.5,8.0,137.0
2024-02-13 09:00:00,15.6,53.2,8.5,156.0
2024-02-13 10:00:00,19.0,45.0,7.6,198.0
2024-02-13 11:00:00,22.1,38.4,5.5,76.0
2024-02-13 12:00:00,25.4,29.4,8.2,72.0
2024-02-13 13:00:00,28.0,22.4,0.6,0.0
2024-02-13 14:00:00,30.3,18.0,0.9,0.0
2024-02-13 15:00:00,31.6,18.2,0.2,0.0
2024-02-13 16:00:00,32.5,16.9,1.0,0.0
2024-02-13 17:00:00,32.6,15.9,3.3,0.0
2024-02-13 18:00:00,31.3,17.8,5.2,291.0
2024-02-13 19:00:00,26.9,26.1,8.2,263.0
2024-02-13 20:00:00,22.2,36.6,10.0,302.0
2024-02-13 21:00:00,20.2,42.5,11.8,282.0
2024-02-13 22:00:00,19.3,46.1,12.6,289.0
2024-02-13 23:00:00,18.0,51.3,11.3,296.0
2024-02-14 00:00:00,16.4,57.8,10.4,302.0
2024-02-14 01:00:00,15.3,64.2,9.9,304.0
2024-02-14 02:00:00,13.6,72.7,5.4,304.0
2024-02-14 03:00:00,11.9,78.8,4.2,250.0
2024-02-14 04:00:00,10.5,83.5,3.0,269.0
2024-02-14 05:00:00,10.0,87.0,3.6,292.0
2024-02-14 06:00:00,9.3,90.4,2.8,321.0
2024-02-14 07:00:00,11.3,84.0,3.0,42.0
2024-02-14 08:00:00,15.6,65.4,2.8,114.0
2024-02-14 09:00:00,19.4,52.0,5.5,307.0
2024-02-14 10:00:00,22.6,43.7,8.0,285.0
2024-02-14 11:00:00,26.2,35.2,6.6,328.0
2024-02-14 12:00:00,29.6,26.3,5.0,0.0
2024-02-14 13:00:00,32.2,19.7,3.5,288.0
2024-02-14 14:00:00,33.1,16.0,7.3,0.0
2024-02-14 15:00:00,33.7,15.7,13.0,302.0
2024-02-14 16:00:00,33.1,15.3,5.7,0.0
2024-02-14 17:00:00,32.4,15.3,9.4,266.0
2024-02-14 18:00:00,30.5,17.3,8.4,0.0
2024-02-14 19:00:00,27.5,22.1,7.7,245.0
2024-02-14 20:00:00,23.3,33.2,7.1,358.0
2024-02-14 21:00:00,20.6,41.4,9.1,293.0
2024-02-14 22:00:00,19.3,45.4,10.9,268.0
2024-02-14 23:00:00,17.2,51.8,5.8,58.0
2024-02-15 00:00:00,15.6,57.1,8.5,305.0
2024-02-15 01:00:00,14.6,61.8,7.5,305.0
2024-02-15 02:00:00,13.9,64.8,9.8,303.0
2024-02-15 03:00:00,12.2,72.9,6.3,231.0
2024-02-15 04:00:00,10.8,77.4,4.5,251.0
2024-02-15 05:00:00,10.2,80.1,9.0,291.0
2024-02-15 06:00:00,9.7,83.7,5.5,296.0
2024-02-15 07:00:00,11.1,79.2,3.6,315.0
2024-02-15 08:00:00,14.8,61.2,4.6,125.0
2024-02-15 09:00:00,18.4,48.8,5.4,135.0
2024-02-15 10:00:00,22.2,36.8,7.0,291.0
2024-02-15 11:00:00,25.5,31.2,4.3,305.0
2024-02-15 12:00:00,28.8,22.8,0.8,301.0
2024-02-15 13:00:00,31.0,18.0,0.1,0.0
2024-02-15 14:00:00,32.2,16.0,0.9,0.0
2024-02-15 15:00:00,33.5,14.2,2.5,0.0
2024-02-15 16:00:00,33.8,13.1,6.5,0.0
2024-02-15 17:00:00,32.4,16.2,0.7,0.0
2024-02-15 18:00:00,30.7,19.2,0.5,0.0
2024-02-15 19:00:00,28.5,22.7,0.0,0.0
2024-02-15 20:00:00,25.1,31.6,0.0,0.0
2024-02-15 21:00:00,22.1,41.4,0.0,0.0
2024-02-15 22:00:00,21.8,42.5,0.0,0.0
2024-02-15 23:00:00,20.8,45.8,0.0,0.0
2024-02-16 00:00:00,19.4,51.6,0.0,0.0
2024-02-16 01:00:00,17.5,58.0,0.1,0.0
2024-02-16 02:00:00,16.2,63.2,3.9,0.0
2024-02-16 03:00:00,15.1,67.2,2.5,0.0
2024-02-16 04:00:00,14.7,70.0,5.5,326.0
2024-02-16 05:00:00,14.1,72.7,7.3,303.0
2024-02-16 06:00:00,13.0,77.0,5.8,276.0
2024-02-16 07:00:00,14.6,72.8,0.6,304.0
2024-02-16 08:00:00,17.6,60.8,0.0,0.0
2024-02-16 09:00:00,20.0,52.4,0.0,0.0
2024-02-16 10:00:00,23.0,44.4,0.0,0.0
2024-02-16 11:00:00,26.4,34.4,0.8,0.0
2024-02-16 12:00:00,29.2,21.3,15.9,0.0
2024-02-16 13:00:00,29.7,18.0,19.6,277.0
2024-02-16 14:00:00,28.7,21.4,26.8,285.0
2024-02-16 15:00:00,28.1,20.2,28.7,270.0
2024-02-16 16:00:00,26.7,20.8,37.1,269.0
2024-02-16 17:00:00,22.6,33.5,27.1,285.0
2024-02-16 18:00:00,19.3,42.8,24.3,60.0
2024-02-16 19:00:00,18.2,44.4,17.6,270.0
2024-02-16 20:00:00,17.2,54.2,22.1,269.0
2024-02-16 21:00:00,16.4,54.6,24.0,275.0
2024-02-16 22:00:00,15.9,50.2,23.9,306.0
2024-02-16 23:00:00,15.2,48.9,24.1,288.0
2024-02-17 00:00:00,14.5,46.2,28.5,297.0
2024-02-17 01:00:00,13.8,46.1,21.8,274.0
2024-02-17 02:00:00,13.6,45.2,25.5,282.0
2024-02-17 03:00:00,13.8,46.2,28.8,293.0
2024-02-17 04:00:00,13.6,48.9,27.2,288.0
2024-02-17 05:00:00,13.0,55.3,15.4,261.0
2024-02-17 06:00:00,12.9,57.3,18.0,272.0
2024-02-17 07:00:00,13.6,49.4,20.2,293.0
2024-02-17 08:00:00,14.2,49.8,19.1,267.0
2024-02-17 09:00:00,14.6,52.3,20.3,278.0
2024-02-17 10:00:00,16.0,48.9,23.5,292.0
2024-02-17 11:00:00,17.4,44.2,17.9,273.0
2024-02-17 12:00:00,19.0,38.9,16.7,157.0
2024-02-17 13:00:00,20.2,36.1,19.3,278.0
2024-02-17 14:00:00,20.8,34.2,21.0,312.0
2024-02-17 15:00:00,21.1,33.8,19.7,324.0
2024-02-17 16:00:00,21.5,33.3,17.7,344.0
2024-02-17 17:00:00,21.0,34.8,12.6,289.0
2024-02-17 18:00:00,20.2,37.2,13.8,34.0
2024-02-17 19:00:00,18.1,43.9,13.1,301.0
2024-02-17 20:00:00,16.0,50.8,8.4,306.0
2024-02-17 21:00:00,14.2,59.2,9.7,293.0
2024-02-17 22:00:00,13.2,63.7,8.7,323.0
2024-02-17 23:00:00,12.6,66.2,12.3,296.0
2024-02-18 00:00:00,11.4,71.4,10.8,277.0
2024-02-18 01:00:00,10.2,76.1,8.8,294.0
2024-02-18 02:00:00,9.4,80.1,7.3,282.0
2024-02-18 03:00:00,8.3,84.7,6.0,286.0
2024-02-18 04:00:00,7.4,88.3,5.1,310.0
2024-02-18 05:00:00,6.9,90.9,5.1,277.0
2024-02-18 06:00:00,6.8,92.3,6.0,309.0
2024-02-18 07:00:00,8.5,87.1,6.2,304.0
2024-02-18 08:00:00,11.6,74.3,5.6,132.0
2024-02-18 09:00:00,14.2,63.8,6.9,262.0
2024-02-18 10:00:00,16.4,55.6,6.4,314.0
2024-02-18 11:00:00,19.7,43.8,11.6,245.0
2024-02-18 12:00:00,22.7,34.0,14.7,304.0
2024-02-18 13:00:00,25.6,21.6,14.8,331.0
2024-02-18 14:00:00,27.7,14.8,5.4,303.0
2024-02-18 15:00:00,28.3,12.9,10.2,303.0
2024-02-18 16:00:00,27.3,15.1,20.4,282.0
2024-02-18 17:00:00,27.0,17.0,18.9,0.0
2024-02-18 18:00:00,25.7,18.0,20.4,295.0
2024-02-18 19:00:00,23.1,24.1,14.3,286.0
2024-02-18 20:00:00,20.8,32.2,10.6,290.0
2024-02-18 21:00:00,18.3,41.3,8.5,308.0
2024-02-18 22:00:00,17.2,44.2,8.4,304.0
2024-02-18 23:00:00,15.8,50.6,10.5,299.0
2024-02-19 00:00:00,15.1,53.7,7.4,295.0
2024-02-19 01:00:00,14.5,56.4,10.1,305.0
2024-02-19 02:00:00,12.9,65.4,6.1,300.0
2024-02-19 03:00:00,12.4,70.3,5.8,282.0
2024-02-19 04:00:00,11.8,74.5,8.9,276.0
2024-02-19 05:00:00,11.0,78.5,5.6,312.0
2024-02-19 06:00:00,10.4,83.8,4.4,75.0
2024-02-19 07:00:00,12.6,74.8,2.3,265.0
2024-02-19 08:00:00,15.9,61.7,4.8,312.0
2024-02-19 09:00:00,18.7,52.7,5.8,85.0
2024-02-19 10:00:00,22.0,44.3,5.6,120.0
2024-02-19 11:00:00,25.1,38.4,4.8,86.0
2024-02-19 12:00:00,27.9,34.3,1.2,0.0
2024-02-19 13:00:00,30.1,31.0,0.0,0.0
2024-02-19 14:00:00,32.0,28.0,0.0,0.0
2024-02-19 15:00:00,33.4,26.5,0.8,0.0
2024-02-19 16:00:00,33.9,26.2,0.1,0.0
2024-02-19 17:00:00,33.0,27.8,1.0,0.0
2024-02-19 18:00:00,31.4,31.0,0.0,0.0
2024-02-19 19:00:00,28.8,37.2,0.0,0.0
2024-02-19 20:00:00,25.2,47.4,0.0,0.0
2024-02-19 21:00:00,23.5,53.2,0.0,0.0
2024-02-19 22:00:00,22.0,57.4,0.0,0.0
2024-02-19 23:00:00,21.5,60.1,0.0,0.0
2024-02-20 00:00:00,20.9,62.6,0.0,0.0
2024-02-20 01:00:00,19.8,67.4,0.0,0.0
2024-02-20 02:00:00,18.4,72.9,0.0,0.0
2024-02-20 03:00:00,17.3,77.0,0.0,0.0
2024-02-20 04:00:00,16.2,81.6,0.2,0.0
2024-02-20 05:00:00,15.4,84.5,9.8,0.0
2024-02-20 06:00:00,14.8,86.3,15.2,280.0
2024-02-20 07:00:00,15.6,82.5,4.6,286.0
2024-02-20 08:00:00,17.7,72.0,0.0,0.0
2024-02-20 09:00:00,19.7,60.0,0.3,0.0
2024-02-20 10:00:00,21.9,44.6,0.7,0.0
2024-02-20 11:00:00,23.5,36.5,1.0,0.0
2024-02-20 12:00:00,25.3,28.3,4.2,301.0
2024-02-20 13:00:00,25.7,26.8,3.4,0.0
2024-02-20 14:00:00,25.3,28.4,5.4,0.0
2024-02-20 15:00:00,24.4,29.9,35.4,297.0
2024-02-20 16:00:00,23.4,32.6,31.6,294.0
2024-02-20 17:00:00,22.6,35.0,30.0,288.0
2024-02-20 18:00:00,21.6,39.7,28.0,289.0
2024-02-20 19:00:00,20.3,44.8,24.3,297.0
2024-02-20 20:00:00,19.7,47.8,15.8,220.0
2024-02-20 21:00:00,19.3,50.6,15.7,304.0
2024-02-20 22:00:00,18.3,57.5,18.5,268.0
2024-02-20 23:00:00,18.1,57.6,12.2,259.0
2024-02-21 00:00:00,17.4,62.2,12.6,296.0
2024-02-21 01:00:00,17.1,64.0,8.1,291.0
2024-02-21 02:00:00,15.6,77.4,4.4,2.0
2024-02-21 03:00:00,14.2,92.0,6.3,280.0
2024-02-21 04:00:00,14.1,92.5,5.8,280.0
2024-02-21 05:00:00,13.7,95.1,5.5,266.0
2024-02-21 06:00:00,13.5,96.8,5.6,319.0
2024-02-21 07:00:00,13.9,95.4,6.4,307.0
2024-02-21 08:00:00,14.7,91.3,7.5,301.0
2024-02-21 09:00:00,15.5,88.1,9.4,302.0
2024-02-21 10:00:00,16.4,83.7,8.7,303.0
2024-02-21 11:00:00,17.4,79.6,7.2,351.0
2024-02-21 12:00:00,18.3,70.1,13.2,317.0
2024-02-21 13:00:00,20.1,57.2,14.7,231.0
2024-02-21 14:00:00,20.0,49.5,22.1,261.0
2024-02-21 15:00:00,19.1,51.8,21.8,257.0
2024-02-21 16:00:00,17.2,64.6,19.2,277.0
2024-02-21 17:00:00,15.9,75.7,12.9,271.0
2024-02-21 18:00:00,14.4,78.2,20.4,264.0
2024-02-21 19:00:00,13.4,78.7,17.0,280.0
2024-02-21 20:00:00,12.5,79.8,19.0,259.0
2024-02-21 21:00:00,12.5,71.5,19.8,270.0
2024-02-21 22:00:00,11.6,76.9,7.7,279.0
2024-02-21 23:00:00,12.2,69.4,11.5,287.0
2024-02-22 00:00:00,12.0,70.4,11.6,277.0
2024-02-22 01:00:00,12.0,70.6,8.9,75.0
2024-02-22 02:00:00,12.1,66.1,13.9,281.0
2024-02-22 03:00:00,12.4,60.2,25.2,251.0
2024-02-22 04:00:00,12.0,63.3,27.8,282.0
2024-02-22 05:00:00,11.6,66.9,25.2,267.0
2024-02-22 06:00:00,11.4,67.0,23.9,281.0
2024-02-22 07:00:00,10.5,77.2,22.5,264.0
2024-02-22 08:00:00,10.4,82.2,16.7,268.0
2024-02-22 09:00:00,10.8,76.6,19.3,262.0
2024-02-22 10:00:00,12.0,72.3,23.4,268.0
2024-02-22 11:00:00,12.5,72.3,19.9,260.0
2024-02-22 12:00:00,12.0,77.1,15.2,282.0
2024-02-22 13:00:00,13.5,73.5,24.3,267.0
2024-02-22 14:00:00,15.5,60.7,37.9,310.0
2024-02-22 15:00:00,15.5,55.8,41.2,289.0
2024-02-22 16:00:00,15.2,52.0,46.1,298.0
2024-02-22 17:00:00,15.4,45.3,37.6,277.0
2024-02-22 18:00:00,14.4,47.4,33.4,276.0
2024-02-22 19:00:00,13.8,47.8,29.7,293.0
2024-02-22 20:00:00,13.1,50.2,31.6,280.0
2024-02-22 21:00:00,12.6,53.9,27.4,266.0
2024-02-22 22:00:00,12.5,50.2,24.2,280.0
2024-02-22 23:00:00,12.2,50.6,22.1,291.0
2024-02-23 00:00:00,11.6,51.3,25.2,284.0
2024-02-23 01:00:00,10.9,53.4,20.5,260.0
2024-02-23 02:00:00,10.6,52.2,16.4,262.0
2024-02-23 03:00:00,10.5,53.4,11.9,198.0
2024-02-23 04:00:00,10.0,56.3,9.4,273.0
2024-02-23 05:00:00,9.1,61.8,8.0,290.0
2024-02-23 06:00:00,9.6,58.4,7.8,254.0
2024-02-23 07:00:00,10.0,58.9,6.8,272.0
2024-02-23 08:00:00,11.5,54.2,12.2,283.0
2024-02-23 09:00:00,12.7,51.0,13.9,245.0
2024-02-23 10:00:00,14.1,47.7,13.0,270.0
2024-02-23 11:00:00,15.2,45.6,8.2,43.0
2024-02-23 12:00:00,16.8,42.8,10.9,284.0
2024-02-23 13:00:00,18.1,40.6,13.9,126.0
2024-02-23 14:00:00,18.6,40.6,17.8,303.0
2024-02-23 15:00:00,18.3,41.9,19.1,300.0
2024-02-23 16:00:00,18.3,42.4,14.3,332.0
2024-02-23 17:00:00,17.7,43.4,19.9,295.0
2024-02-23 18:00:00,16.4,47.1,19.2,300.0
2024-02-23 19:00:00,15.0,52.3,12.6,312.0
2024-02-23 20:00:00,14.2,56.8,13.1,287.0
2024-02-23 21:00:00,13.6,59.4,10.6,307.0
2024-02-23 22:00:00,12.9,63.9,11.1,275.0
2024-02-23 23:00:00,12.3,67.9,5.2,255.0
2024-02-24 00:00:00,11.5,73.5,5.4,308.0
2024-02-24 01:00:00,11.3,74.6,6.4,272.0
2024-02-24 02:00:00,10.8,77.8,6.6,277.0
2024-02-24 03:00:00,10.5,80.0,6.2,299.0
2024-02-24 04:00:00,10.1,81.4,4.6,318.0
2024-02-24 05:00:00,9.9,82.7,5.1,306.0
2024-02-24 06:00:00,9.7,83.7,3.7,302.0
2024-02-24 07:00:00,10.2,82.8,3.7,308.0
2024-02-24 08:00:00,11.4,76.7,4.0,0.0
2024-02-24 09:00:00,12.5,70.8,4.2,309.0
2024-02-24 10:00:00,14.2,62.2,4.8,303.0
2024-02-24 11:00:00,16.5,53.2,6.9,322.0
2024-02-24 12:00:00,19.4,44.8,6.9,285.0
2024-02-24 13:00:00,21.5,37.7,6.7,358.0
2024-02-24 14:00:00,22.8,33.6,7.4,53.0
2024-02-24 15:00:00,24.0,31.8,9.3,295.0
2024-02-24 16:00:00,23.5,32.4,8.3,313.0
2024-02-24 17:00:00,22.6,35.9,8.5,278.0
2024-02-24 18:00:00,22.0,39.1,8.7,288.0
2024-02-24 19:00:00,18.9,52.0,5.5,224.0
2024-02-24 20:00:00,16.4,61.3,7.2,324.0
2024-02-24 21:00:00,15.4,64.9,6.6,317.0
2024-02-24 22:00:00,14.3,70.2,8.3,275.0
2024-02-24 23:00:00,13.3,75.0,8.5,299.0
2024-02-25 00:00:00,12.8,77.7,8.3,304.0
2024-02-25 01:00:00,12.4,79.9,7.8,306.0
2024-02-25 02:00:00,11.4,84.4,7.3,272.0
2024-02-25 03:00:00,11.1,86.5,4.3,282.0
2024-02-25 04:00:00,10.9,87.2,4.9,301.0
2024-02-25 05:00:00,10.6,88.3,4.1,288.0
2024-02-25 06:00:00,9.9,91.7,4.6,298.0
2024-02-25 07:00:00,10.4,91.0,5.4,219.0
2024-02-25 08:00:00,11.9,85.0,6.9,312.0
2024-02-25 09:00:00,13.7,77.1,6.3,172.0
2024-02-25 10:00:00,17.0,62.8,8.0,11.0
2024-02-25 11:00:00,19.8,52.0,11.0,254.0
2024-02-25 12:00:00,22.6,42.5,13.2,332.0
2024-02-25 13:00:00,24.5,35.0,10.2,344.0
2024-02-25 14:00:00,24.8,33.8,13.9,146.0
2024-02-25 15:00:00,25.3,32.3,13.8,196.0
2024-02-25 16:00:00,25.1,32.1,21.7,295.0
2024-02-25 17:00:00,24.4,32.8,15.4,265.0
2024-02-25 18:00:00,22.6,37.2,18.8,269.0
2024-02-25 19:00:00,20.2,43.2,12.5,278.0
2024-02-25 20:00:00,19.1,46.4,12.5,280.0
2024-02-25 21:00:00,17.8,51.1,10.4,263.0
2024-02-25 22:00:00,16.0,57.2,7.5,288.0
2024-02-25 23:00:00,14.0,66.0,7.0,307.0
2024-02-26 00:00:00,12.6,73.5,8.9,296.0
2024-02-26 01:00:00,11.4,77.4,7.0,287.0
2024-02-26 02:00:00,10.8,80.0,8.8,292.0
2024-02-26 03:00:00,10.3,81.3,8.6,286.0
2024-02-26 04:00:00,9.3,84.9,7.6,316.0
2024-02-26 05:00:00,8.9,88.1,6.2,315.0
2024-02-26 06:00:00,9.7,86.1,6.2,280.0
2024-02-26 07:00:00,10.7,83.3,6.1,311.0
2024-02-26 08:00:00,11.7,80.1,7.2,300.0
2024-02-26 09:00:00,13.4,70.8,8.7,309.0
2024-02-26 10:00:00,15.5,61.6,8.8,277.0
2024-02-26 11:00:00,17.7,54.4,11.2,287.0
2024-02-26 12:00:00,19.9,44.4,10.4,353.0
2024-02-26 13:00:00,21.0,41.2,21.5,260.0
2024-02-26 14:00:00,20.5,44.0,29.7,285.0
2024-02-26 15:00:00,20.0,47.1,28.0,286.0
2024-02-26 16:00:00,19.2,51.5,26.8,293.0
2024-02-26 17:00:00,19.2,49.8,25.7,251.0
2024-02-26 18:00:00,18.5,51.8,16.5,282.0
2024-02-26 19:00:00,17.8,54.4,9.9,250.0
2024-02-26 20:00:00,17.0,56.8,8.7,184.0
